rank,combo,median_score,mean_score,score_iqr,median_rank,mean_rank,top3_frequency,mean_AUPRC,mean_MCC,mean_Precision,mean_Recall,worst_dataset_AUPRC,worst_dataset_MCC
614,apex1.1 + lstm + macrel,0.4137930786407272,0.40118740657071084,0.0714355241533906,614.0,585.34,0.0,0.8642292014788272,0.680199243589259,0.8215461395388161,0.6926274250609815,0.7015394940917464,0.562697479418811
615,ai4amp + apex1.1 + C_AMPs-predict,0.4128811660488153,0.3977980223278594,0.13297370081903598,615.0,580.32,0.0,0.9093084096776077,0.7379079876169058,0.9744372911583424,0.6707348846711626,0.8582670693791535,0.5757458306137769
616,ampir + amplify_bal + pepnet_fast,0.4127878323243464,0.39880439245363564,0.07936193039522055,616.0,586.36,0.0,0.8933776649780221,0.6537530181880734,0.6583291763850477,0.8726250011632546,0.8254898941736986,0.5342422090547111
617,apin + C_AMPs-predict + lstm,0.4124229288357843,0.4055765996888889,0.060735378419117636,612.0,580.66,0.0,0.9131685949710778,0.6032746191261351,0.6299444421698636,0.8580132810839093,0.867583981662497,0.3076075329700025
618,AMPsorter + apex1.1 + macrel,0.4122345864338236,0.4054811124066585,0.09874499166666667,617.0,579.14,0.0,0.9114537943416904,0.6703883160768388,0.9641185319662694,0.5766731729564288,0.7976328260562731,0.5274222570911357
619,amPEPpy + apin + lstm,0.4119767796895425,0.4114987118964869,0.036454040158292456,580.0,577.06,0.0,0.9049765751423986,0.5939098424984427,0.5944367751553167,0.9056197217552974,0.8313051293128261,0.28906908711664125
620,ai4amp + apex1.1 + pepnet_fast,0.41142145987847223,0.3975471348502452,0.10661848000306373,619.0,586.6,0.0,0.8803551430379858,0.7152705519679153,0.853489189624906,0.7266417163908364,0.7807042510696819,0.6172561981143001
621,ampir + C_AMPs-predict + lstm,0.40925938547998375,0.3994491293463235,0.06401189082209968,621.0,588.44,0.0,0.9221354278262813,0.6156028744939622,0.636076710431057,0.8588168652206818,0.8878189875149787,0.3566256743883398
622,ai4amp + AMPsorter + apex1.1,0.40892167509803923,0.4041680482017566,0.08310912739072718,621.0,583.42,0.0,0.877076965269016,0.6930941206686376,0.8911065512137308,0.6551073653234449,0.7269898217501705,0.6333480258499224
623,amPEPpy + AMPsorter + apex1.1,0.40848903929840685,0.4047274994957516,0.10471757784773289,623.0,578.92,0.0,0.8934371976538552,0.6866526007591945,0.8882263810986076,0.6520898939984797,0.7702958509180908,0.6246746995122718
624,amPEPpy + amplify_bal + apex1.1,0.4043338900806781,0.3814169147226308,0.12760919188316994,624.0,597.14,0.0,0.8685949454926171,0.6828757785471122,0.7685896444554751,0.758270937083911,0.7734621602055611,0.5524450484690102
625,apex1.1 + iampcn + lstm,0.4041338220455473,0.424703939659763,0.1412788578763276,625.0,553.2,0.0,0.8790722507089681,0.6109139545924037,0.6129919882682202,0.9086326093165251,0.7600989111963837,0.326614094103224
626,AMPsorter + apin + ascan2,0.4020477214368873,0.39868587900923197,0.1564233457465279,626.0,572.14,0.0,0.8431659249024896,0.594947808476398,0.6071075064112629,0.8763872670055362,0.6482635018371378,0.2506391535794528
627,ampir + apex1.1 + esm-AxP-GDL,0.40171854069444446,0.39550078468946076,0.10374225577103752,627.0,589.86,0.0,0.9169033668093012,0.7054138673363353,0.7935168069036997,0.7853171356367721,0.8607003635318637,0.6505104000473125
628,ampir + apin + macrel,0.4015582901930147,0.3920397064031046,0.15142483539828439,628.0,576.16,0.0,0.8707656641406284,0.6127288006630386,0.6304462263764229,0.8616795360486614,0.7496444368038382,0.29807769085226105
629,apex1.1 + apin + HMD-AMP,0.4012392975602533,0.39896794155935456,0.06703469258476308,617.0,587.06,0.0,0.8463385516803591,0.6512419997637656,0.7014024785410782,0.8038003195938009,0.6503281789712262,0.401464717407052
630,ampir + lstm + macrel,0.3992257759885621,0.3903650758352941,0.08773673171109075,630.0,591.76,0.0,0.8877210775561065,0.5936106279931411,0.6023248472340068,0.8870765261303749,0.7806271716254745,0.2891525489787889
631,ai4amp + iampcn + lstm,0.3988405766666666,0.4185516598310457,0.10922321070874186,612.0,562.96,0.0,0.9012713838352829,0.5767770769307132,0.5642524064937159,0.9438998653221825,0.7918380189358853,0.2590093416155712
632,ampir + ascan2 + lstm,0.39771405174938723,0.3825150244658088,0.16760733819495507,632.0,584.0,0.0,0.8340082929843038,0.5642366054795368,0.5673410744510082,0.9078047905308703,0.6401808852778836,0.23230069672512696
633,AMPsorter + apex1.1 + apin,0.39559463141442,0.3974312721006536,0.049729954885110284,612.0,590.6,0.0,0.8387999619034238,0.6916956099982631,0.8064233228307085,0.7297001934284815,0.633551222295643,0.5821995844558313
634,ai4amp + ampir + pepnet_fast,0.39522885169015526,0.3882592629165849,0.044275249044117615,623.0,602.98,0.0,0.8837729123782548,0.6446790291269983,0.655019990723498,0.8629916539285792,0.8003975322560206,0.4405963140960897
635,amPEPpy + apex1.1 + macrel,0.3934982267647059,0.3800307932746324,0.11190666186070258,635.0,604.9,0.0,0.9007257274679329,0.651181030089773,0.9881666309702292,0.5382732542147145,0.8128232811488932,0.403146554292177
636,apin + ascan2 + iampcn,0.3929929133312908,0.386468716044322,0.17515634548202608,636.0,582.1,0.0,0.8643171021311603,0.5694320895124106,0.5671443642009062,0.9142229081275671,0.6997478406229322,0.205196104205763
637,amPEPpy + apex1.1 + apin,0.38805184193218956,0.3769832504121732,0.08346820184232029,637.0,611.24,0.0,0.8688898493129549,0.7081380574328708,0.8412428011067474,0.727543156741563,0.7421941870217811,0.6152956827603231
638,amPEPpy + ampir + iampcn,0.3874055239930555,0.3934276417207107,0.06626242982536767,631.5,594.64,0.0,0.921743105336445,0.5259891584129353,0.510900288289128,0.964861558287779,0.8488002368292834,0.33926306836667414
639,ampir + apex1.1 + HMD-AMP,0.38523834606311275,0.3814002674882761,0.07525665552389704,639.0,605.5,0.0,0.8422188565183578,0.6502005123355232,0.7027779002925653,0.7956330914268973,0.6470836517782399,0.3986020760378975
640,ascan2 + iampcn + lstm,0.38387769318218956,0.3904311752496732,0.0665599365201186,630.0,594.78,0.0,0.8926679819654607,0.559414252533384,0.542865050537417,0.9538546718933404,0.7667861529867632,0.22490865163147125
641,amPEPpy + ampir + lstm,0.38275591817401966,0.3801022671674019,0.013478026505310547,611.5,613.14,0.0,0.909899836906566,0.5872437916560304,0.5799477563150597,0.9161661801196957,0.8487978340794147,0.30851235897162876
642,ai4amp + amPEPpy + ampir,0.38265681543504904,0.37318092997994284,0.0737128282853351,642.0,614.02,0.0,0.879270912646664,0.6372681994631001,0.6487557564115135,0.8588215427661766,0.7831190211455721,0.4074558725361752
643,ampir + AMPsorter + apex1.1,0.38263018674938726,0.38130664439297385,0.0787947849657884,642.0,606.6,0.0,0.8731553716437476,0.7027595607304477,0.8592448989716795,0.7009461728061616,0.7293675344669864,0.6628523750399953
644,ai4amp + apex1.1 + macrel,0.3811056046629902,0.3679869648042892,0.09605788830575984,643.0,619.96,0.0,0.8575083857226823,0.6548419312382117,0.9170768832718527,0.5827647309318422,0.6932877093414948,0.4994609315154384
645,ampir + apex1.1 + macrel,0.3808057507352941,0.36635811055449335,0.08968845072916665,645.0,620.5,0.0,0.863428057632655,0.6889084553888679,0.9458750806848556,0.6086163432314207,0.732328252999796,0.5203230326806856
646,amPEPpy + ampir + pepnet_fast,0.38018533574754904,0.3702056214241422,0.07344456636284724,646.0,619.66,0.0,0.8845789301724588,0.6345522120462711,0.6360768548419532,0.8793319752292081,0.8053349907911204,0.5151846216150281
647,ai4amp + apin + ascan2,0.3797392726439951,0.3659097118213236,0.19145592425908908,648.0,596.96,0.0,0.8126067619130254,0.5783166256332751,0.6012167859649935,0.8699645656451019,0.5979639812463684,0.23230519147073908
648,ai4amp + apex1.1 + HMD-AMP,0.3795578063980801,0.3746674552566585,0.03388362614532264,627.0,618.06,0.0,0.8387807207207647,0.6563263323364504,0.7557981325697595,0.735319981552407,0.6213738099584003,0.4988646243229905
649,HMD-AMP + iamp-ca2l + pepnet_standard,0.37790608699448525,0.37975861491866825,0.0831471765522876,633.5,603.82,0.0,0.8064419510411135,0.6392925363571386,0.6457848942115171,0.8710758578271444,0.5782048241680888,0.3407659237468157
650,ai4amp + apin + iampcn,0.3767819164522059,0.38730031296331696,0.08374747400071492,649.5,596.92,0.0,0.8832669492456331,0.5946435724263092,0.6035577865539689,0.8935535617553954,0.7516410607687981,0.258889224369514
651,amPEPpy + ampir + apin,0.3763294634620098,0.3665658481803921,0.08922099802542899,651.0,617.82,0.0,0.887140161384294,0.6041798151651571,0.6083430638987514,0.8808876760743476,0.7980689254545287,0.32388843117098776
652,apex1.1 + ascan2 + lstm,0.37329225062397875,0.3593522062387664,0.1428663959497549,652.0,612.58,0.0,0.7775431383496327,0.6055679514850433,0.6337695747765825,0.8415352722928073,0.4843952109528125,0.29678807007122876
653,apin + ascan2 + lstm,0.3717749971272467,0.35769464300077614,0.18683638100643382,653.0,605.84,0.0,0.8008448152182664,0.5593029265622294,0.5715649669861549,0.8918104575460445,0.5542327592171007,0.2152890738048052
654,ampir + apex1.1 + iampcn,0.37161921138888887,0.38200576257422386,0.05895654085426877,636.0,605.96,0.0,0.8870395689671216,0.6754093600522255,0.6988359056097241,0.8446945445204004,0.7537609303742907,0.4773678566607603
655,ai4amp + ampir + iampcn,0.3703126340992647,0.37596184276944444,0.05009568275837423,636.5,613.9,0.0,0.887583932688009,0.5959558947352911,0.5847284734000112,0.9189503166613174,0.7669922463520283,0.28490067848345235
656,ai4amp + amPEPpy + apex1.1,0.37025556446384805,0.3584822204748367,0.10197597943167885,654.0,628.88,0.0,0.864979495380605,0.6759535769561773,0.8689267118538483,0.6532325208298301,0.7391406762069808,0.5673168593428066
657,ai4amp + ampir + lstm,0.36998930989481205,0.3630032255279411,0.09171381406301049,656.0,619.68,0.0,0.8555634488939825,0.5836317908801734,0.5957771184549565,0.8848059298349419,0.7043602682581002,0.27450370948442676
658,ampir + apin + pepnet_fast,0.3682586273468137,0.3615305363224673,0.057331754003267954,650.0,627.68,0.0,0.8877444752889789,0.6121203507688691,0.6192357331431165,0.8737810373431022,0.8072348628747067,0.36013644294728453
659,ai4amp + apin + lstm,0.3682211531638072,0.3653990529339052,0.09547401069648692,659.0,618.74,0.0,0.8328343111781011,0.5839914939261511,0.6080442890353762,0.8705540431443696,0.643361194776761,0.2604553380423239
660,ampir + apex1.1 + pepnet_fast,0.36536746748059645,0.35336398013529413,0.08804347612642971,660.0,635.2,0.0,0.8660293098734906,0.7013055409164632,0.7777063828695856,0.786642863413868,0.7720524365183097,0.6359259758425355
661,ampir + apin + ascan2,0.3639056081270425,0.34519695201670764,0.21955214166870915,661.0,610.34,0.0,0.819841205509081,0.5539159001275867,0.5695683817011116,0.884096241436373,0.6226357062050787,0.21058707756155717
662,apex1.1 + apin + macrel,0.36044024403901137,0.3499586660665032,0.05898207095894603,657.5,638.54,0.0,0.8405293770974481,0.6487245340077382,0.824635479202226,0.6439436109049717,0.6503141298358628,0.5507860636667204
663,amPEPpy + apex1.1 + pepnet_fast,0.3601931133016748,0.3439098389636438,0.13042913457771654,662.5,638.1,0.0,0.8749078384958132,0.6826746940114234,0.7758137919753754,0.7595512037934578,0.7874221350233216,0.573627734199827
664,ampir + ascan2 + iampcn,0.3593276842585784,0.35238621781192814,0.11480296817912578,664.0,625.54,0.0,0.8946947923341737,0.5490148739708464,0.543466512538199,0.9267611669365058,0.7850891591749376,0.21769535642990281
665,C_AMPs-predict + iamp-ca2l + pepnet_standard,0.35813058203737747,0.34758312769093136,0.06962423282373364,664.5,640.32,0.0,0.8640402354573052,0.6913277712890581,0.7588047914232813,0.7966304142462857,0.7680974743215201,0.6071223536410176
666,AMPsorter + C_AMPs-predict + iamp-ca2l,0.3578044659517974,0.3568857253415441,0.07825265376685048,666.0,632.84,0.0,0.8570372814764072,0.7103421352739575,0.8236915866730788,0.760419605552486,0.7551282404218443,0.6834594108289007
667,AMPsorter + iamp-ca2l + pepnet_standard,0.35596761192095594,0.36500597951854574,0.05961473057444855,667.0,624.0,0.0,0.8232339387086346,0.6764163401361835,0.7139190399257433,0.8231376966522292,0.6360377785139083,0.522223434139629
668,ampir + apex1.1 + ascan2,0.35405091411151957,0.3369453539841096,0.160421514948938,668.0,632.1,0.0,0.7908311239726755,0.6145910815737105,0.6512659113555954,0.814354723437237,0.5447846502901805,0.3350978922660702
669,apex1.1 + apin + iampcn,0.35171265011131536,0.36403976012888073,0.07540316089971405,648.0,621.3,0.0,0.8587203465770994,0.6293902184790474,0.6633135594905838,0.8402155378914008,0.6754609616668481,0.33709613761665913
670,amplify_imb + iamp-ca2l + pepnet_standard,0.350993407782884,0.3542078538954657,0.051660116604370865,648.5,636.46,0.0,0.8243787468320051,0.6570395306787401,0.6558101071742478,0.8854433716532807,0.6698557062052144,0.5069236973419641
671,amplify_bal + iamp-ca2l + pepnet_standard,0.34842715207209973,0.3378765267310048,0.05624263197610291,671.0,649.52,0.0,0.8242091520850597,0.6642883527604676,0.6722040224054219,0.8628386049862606,0.6788933192165725,0.5068913677257192
672,ai4amp + apex1.1 + ascan2,0.34665214002144606,0.3337686442037173,0.10561128705678102,672.0,644.86,0.0,0.7815279551986225,0.6244985706669813,0.7068892964253064,0.7453809187741052,0.5050427929166915,0.4037451507795487
673,apin + iampcn + lstm,0.3461089530228758,0.3601759541366421,0.07699710457669529,643.0,623.74,0.0,0.8859179684117962,0.5555747703195675,0.5479758543794896,0.943313126250228,0.757915629840105,0.22610285873985492
674,ai4amp + ampir + apin,0.3448793495189951,0.3360471985429331,0.11687416846915849,674.0,641.62,0.0,0.8411720765979692,0.5902742958089182,0.6163315702618894,0.858004442513983,0.6839537244362631,0.28385108159879496
675,ampir + apin + lstm,0.34251083575571895,0.33579735960759804,0.10540523972477539,675.0,643.78,0.0,0.8357917079375934,0.5627382923641787,0.5747908807028352,0.897473660852414,0.6549083688640301,0.2313460672532378
676,ai4amp + apex1.1 + iampcn,0.33865036464256537,0.3409124945210784,0.018669058593239418,657.5,648.52,0.0,0.8748811458828715,0.6471608489692353,0.7239377256338552,0.7659594367929352,0.7223688130028711,0.4699536737860864
677,ampir + iampcn + lstm,0.33155518851307186,0.3420934451338644,0.06542020816840277,677.0,641.48,0.0,0.9123064873859293,0.5345657587713218,0.5237562901568182,0.9583511551135117,0.8251799083432731,0.22329796054055456
678,amPEPpy + ampir + apex1.1,0.3300288845955882,0.31530471405175653,0.09965357763071891,678.0,665.34,0.0,0.8529447778262477,0.6564735258354727,0.8103410933984415,0.6767064193107891,0.7404686765298516,0.515533584151458
679,ampir + apin + iampcn,0.3263485287959559,0.33010435164950974,0.057232056101409357,670.5,651.64,0.0,0.8937487195332482,0.560950872063369,0.5600215165966388,0.9191724034049704,0.7843273102100657,0.2196132697886035
680,C_AMPs-predict + iamp-ca2l + pepnet_fast,0.32603715868566174,0.31531379598950166,0.09377167452205881,679.0,665.86,0.0,0.8591532402329625,0.6805912905757955,0.7553440652333068,0.7960362592015233,0.7920684394992243,0.6193374684821129
681,iamp-ca2l + pepnet_fast + pepnet_standard,0.3253269228941993,0.3195435593598448,0.04186941722630716,671.5,666.4,0.0,0.8148788329510642,0.6624996772994195,0.6765694068283828,0.8576544937224296,0.6620066890790661,0.5181968468686549
682,ai4amp + apex1.1 + lstm,0.3245050322487745,0.3175358236193627,0.04551342586907675,679.0,664.82,0.0,0.8110694764443771,0.6232951859934425,0.7111313561902294,0.7490405570751807,0.5787810932868233,0.43212786035102835
683,amplify_bal + C_AMPs-predict + iamp-ca2l,0.32249381472528593,0.3074934909925245,0.10715108088235292,683.0,669.92,0.0,0.8623337971263756,0.6711376366111687,0.7374407003216019,0.7986721657403554,0.7960350193306376,0.5895776733264355
684,esm-AxP-GDL + iamp-ca2l + pepnet_standard,0.3211633579146242,0.3284887241374592,0.062465825555555576,685.0,656.26,0.0,0.8370959801215457,0.5964051108724341,0.6116950022491956,0.8736794904562993,0.7193033051041677,0.37101250567452726
685,ascan2 + iamp-ca2l + pepnet_standard,0.3209053861376634,0.30642073010510623,0.14364602776041674,684.0,660.6,0.0,0.7658849239901553,0.5831139025744414,0.592816937109403,0.8728191625851763,0.5087219824131803,0.28037616603459825
686,amplify_imb + esm-AxP-GDL + iamp-ca2l,0.3193821462152778,0.33175365524084965,0.11815102246170339,686.0,643.72,0.0,0.8180115870194072,0.5513639782742157,0.5653356897961572,0.9048784173621486,0.7059952325414325,0.37138161136791925
687,amplify_imb + C_AMPs-predict + iamp-ca2l,0.3183575366707516,0.3124824573822304,0.10372690862949346,687.0,667.8,0.0,0.8728482770547612,0.6631508972129428,0.7222226189631152,0.8192599450684178,0.8192225839603278,0.6251289474724876
688,C_AMPs-predict + iamp-ca2l + macrel,0.3163286000663807,0.3066889335501634,0.05252276214716095,688.0,675.5,0.0,0.848844874261821,0.6657121748124294,0.7806149569057848,0.7242428353081968,0.75608556588616,0.5675252176428871
689,C_AMPs-predict + HMD-AMP + iamp-ca2l,0.31572888899816176,0.31334691713419116,0.05797791713950168,684.0,666.18,0.0,0.8203708503533708,0.6253112089825351,0.6785629249885563,0.80416955568584,0.6403916167015393,0.36461125266529437
690,amplify_bal + HMD-AMP + iamp-ca2l,0.3123102205780228,0.31062245132107846,0.0440435794434233,678.0,669.36,0.0,0.8087745217596499,0.61175991295453,0.6219636736019205,0.8679890197432961,0.6059139959703367,0.3433335148739591
691,AMPsorter + HMD-AMP + iamp-ca2l,0.31045565701593136,0.32681136810408495,0.09786898979881531,677.0,650.26,0.0,0.7774295907976895,0.6119397122079049,0.6484039607376236,0.8219415348654242,0.49365404214751724,0.3241183501509525
692,amplify_imb + AMPsorter + iamp-ca2l,0.30958768655024504,0.323736006580433,0.10740877754084971,692.0,651.92,0.0,0.8086598619178155,0.6293977453770291,0.6610368166754202,0.8428169486143059,0.6312380651536038,0.5177228119704023
693,AMPsorter + iamp-ca2l + pepnet_fast,0.3037884670976307,0.30824934982116015,0.055401121940359455,690.0,671.6,0.0,0.8090830441055418,0.6544464625960038,0.7004333829284755,0.8146906857617866,0.6351576832644873,0.5357762497827464
694,ascan2 + HMD-AMP + iamp-ca2l,0.3027311957393791,0.29110254895179744,0.1812245631367443,694.0,665.9,0.0,0.7386577810779574,0.5679725061077275,0.5850116951687839,0.8712927028919625,0.42332911545856056,0.22480871023211044
695,amplify_imb + HMD-AMP + iamp-ca2l,0.30075093427696076,0.312304928360866,0.06015223991932195,695.0,667.1,0.0,0.7995088687702413,0.5934872691878517,0.5953155087966916,0.8875324641784346,0.5694152443107064,0.33424360325490526
696,amplify_bal + AMPsorter + iamp-ca2l,0.300001946870915,0.3008696838198938,0.040509129358660134,689.0,679.0,0.0,0.8123300170955933,0.6532110249203305,0.6905124684456849,0.8221343804571514,0.6301264959734738,0.5265521871708463
697,esm-AxP-GDL + HMD-AMP + iamp-ca2l,0.29810751580882355,0.31428137514473037,0.08291050405381944,697.0,663.4,0.0,0.7944491060730806,0.5741094114145566,0.5923284387174745,0.8810640665746595,0.5789380795105482,0.27877697243138233
698,HMD-AMP + iamp-ca2l + pepnet_fast,0.2928894776245915,0.2961867480474673,0.030386371522161004,685.0,681.42,0.0,0.7971768084885641,0.6079162260191581,0.621465262657252,0.8643179458390152,0.5797055654088379,0.3421326070157665
699,amplify_bal + amplify_imb + iamp-ca2l,0.29209846641952614,0.2859447912993464,0.06041879097324343,699.0,691.48,0.0,0.7891007372848672,0.62064874325436,0.6229457889541,0.8822246518911344,0.6275092390891621,0.5058225670342371
700,amplify_imb + iamp-ca2l + pepnet_fast,0.2910310928656046,0.28866877216401143,0.07142352640063315,700.0,687.82,0.0,0.7992535280478809,0.620328133201444,0.6278295239409465,0.8794663601590278,0.6498921215960861,0.5129440456233069
701,ai4amp + ampir + apex1.1,0.29021199583843954,0.2833731125714461,0.04132969079861104,700.0,691.62,0.0,0.8126587704351024,0.6175139460903222,0.7334407123542941,0.70189463821559,0.6214017568766844,0.4539991392608391
702,ai4amp + apex1.1 + apin,0.2899779969332108,0.28243485832165033,0.048866894789113546,702.0,692.32,0.0,0.7994223123895442,0.6079483907931239,0.7104000181559572,0.7216545049762404,0.5659467501573676,0.41581936604274156
703,amplify_bal + ascan2 + iamp-ca2l,0.28906693691278595,0.273772719754616,0.13751431927134394,703.0,688.2,0.0,0.7624613642751358,0.5644187910055454,0.5740012820850054,0.873639001264683,0.5284565581965355,0.28037266000696087
704,iamp-ca2l + macrel + pepnet_standard,0.2865578327573529,0.2774315189379902,0.06595405975490196,704.0,693.32,0.0,0.7972327640699657,0.632083228017069,0.6880359750125592,0.7843176038963002,0.5950027434553843,0.4455404166730267
705,ampir + apex1.1 + lstm,0.2860671851930147,0.27703688740976307,0.07053719937142566,705.5,693.38,0.0,0.8065010784166261,0.5940870120366524,0.6410619221178565,0.8131952317603318,0.581196188121726,0.3401953910404942
706,amplify_bal + iamp-ca2l + pepnet_fast,0.2858757956597222,0.27270743418835786,0.08585589125306373,706.0,699.58,0.0,0.792310106974926,0.6336234793461523,0.6478232558598774,0.8580350716359167,0.6378856185554977,0.5215394181622893
707,esm-AxP-GDL + iamp-ca2l + pepnet_fast,0.28377679463031047,0.28771374088713236,0.07684654039266747,705.0,688.34,0.0,0.822661757122353,0.5688521017802225,0.5911541518086367,0.8708423354802863,0.7265208368891402,0.37830077778783416
708,C_AMPs-predict + esm-AxP-GDL + iamp-ca2l,0.28368041988868464,0.28417425923386436,0.06629459609885624,708.0,691.96,0.0,0.8685682113455039,0.5782332578795034,0.6375654897859602,0.8102384300183574,0.8254730124994254,0.41244220357131056
709,apex1.1 + apin + lstm,0.28322190260620916,0.2773491594451797,0.05844767963643793,709.0,693.72,0.0,0.7896470475511755,0.5803116619895868,0.6329985721699262,0.8157419201064554,0.5287292778783875,0.2941715206318126
710,ampir + apex1.1 + apin,0.28243338428615195,0.27471016205976306,0.06524873742289619,710.0,696.42,0.0,0.801370470857271,0.6056968193361348,0.6779953354003876,0.7691477279818288,0.5792945866529444,0.3749283431831567
711,amplify_bal + esm-AxP-GDL + iamp-ca2l,0.2818845554003268,0.2824726885223039,0.06943409493668301,711.0,693.6,0.0,0.8285170448403717,0.5692275605699293,0.5882111952886385,0.8722651677744816,0.7322954625922924,0.37435521743956585
712,apex1.1 + apin + ascan2,0.2807501542871732,0.26780062337990196,0.13068184314338238,712.0,693.36,0.0,0.7683561391435004,0.5614707209187398,0.6120167155145083,0.8169314176173071,0.47749251415150445,0.24645554753344864
713,AMPsorter + esm-AxP-GDL + iamp-ca2l,0.2759811591421569,0.29404273003169934,0.10810409224468948,713.0,676.82,0.0,0.8131757805737271,0.5624230620175475,0.6060859390627088,0.8328482969701784,0.6766132734081917,0.35823657222877076
714,iamp-ca2l + lstm + pepnet_standard,0.2698981230177696,0.2685142958700572,0.025902349161049776,703.5,701.06,0.0,0.7830130105653627,0.5734548917661475,0.5915911664592121,0.8742386331640718,0.552203831670364,0.2849037873451812
715,apex1.1 + C_AMPs-predict + iamp-ca2l,0.26729702227124186,0.2587326632754085,0.08684258625714875,715.0,708.56,0.0,0.6654934645863574,0.5246320351508494,0.9434287668555794,0.39891685533031346,0.48585646674713684,0.4272320806618693
716,HMD-AMP + iamp-ca2l + lstm,0.26354314620608665,0.2672269143990196,0.060386435374795766,716.0,700.44,0.0,0.7501441963298734,0.5666903031269767,0.5868920323697676,0.8800727501161271,0.44791770760161165,0.23346010151154378
717,ai4amp + C_AMPs-predict + iamp-ca2l,0.2593056735661765,0.25066833683088235,0.05665758024918305,717.0,715.14,0.0,0.8165587880248455,0.603009065564556,0.6841901450170315,0.7567501894211147,0.6728916772128274,0.40873625393870766
718,ai4amp + iamp-ca2l + pepnet_standard,0.25494892173815353,0.24999915868190356,0.04515583113613156,720.0,715.76,0.0,0.7829493857746902,0.5967021173439417,0.6407445529790134,0.8104302757522722,0.5564394613530026,0.361844066910426
719,apin + iamp-ca2l + pepnet_standard,0.25494287465277776,0.25029836901286767,0.07732564252195664,719.0,712.18,0.0,0.7806307381514562,0.574595754876463,0.6072913450341758,0.8464850965277592,0.5470197379650499,0.27553825055554754
720,amplify_imb + iamp-ca2l + lstm,0.2512028887520425,0.2562973648223448,0.050083339827920764,720.0,707.94,0.0,0.7715025275312793,0.5428255600703271,0.5553798771299577,0.9007680826918482,0.5498063392893212,0.29207561690240336
721,amplify_imb + ascan2 + iamp-ca2l,0.25041849776960784,0.24673549836674838,0.05455138530535131,721.0,716.28,0.0,0.7558090294222813,0.5565399119282848,0.5569544539149646,0.8958787866458527,0.5095355441077578,0.27786907181501014
722,AMPsorter + iamp-ca2l + macrel,0.24958544113357845,0.2519210141346406,0.02229197630055149,722.0,712.36,0.0,0.7925870542355115,0.6098212811691966,0.7027348367373104,0.7346014545839116,0.5883386830127243,0.44099690022086996
723,ascan2 + iamp-ca2l + pepnet_fast,0.24926001223039218,0.23902010629346407,0.09399955978247551,724.0,717.9,0.0,0.7485060981666677,0.5589168011396694,0.573949561916146,0.8669369399200156,0.49921020324975657,0.2795138584216033
724,HMD-AMP + iamp-ca2l + macrel,0.24911932208333334,0.24524526198280228,0.09513277352992244,723.0,712.62,0.0,0.7608526879994274,0.5789757464068517,0.6414015529856193,0.7863723419995612,0.47128235797423373,0.2763774834178182
725,ascan2 + C_AMPs-predict + iamp-ca2l,0.24717553985498364,0.23484915829174835,0.11061145945210371,725.0,718.58,0.0,0.7672741387282018,0.559189884143279,0.6092611406339818,0.8094523816274034,0.5415734354424291,0.2908101346463098
726,amplify_bal + iamp-ca2l + macrel,0.2426411141697304,0.23214552483357845,0.05972086138531457,726.0,726.98,0.0,0.7939668354141235,0.6068751162762058,0.6580051497593411,0.7868934049854813,0.6325682018533413,0.4443550060786354
727,esm-AxP-GDL + iamp-ca2l + lstm,0.24233928898794932,0.25025090986597226,0.05991360268178103,728.0,711.32,0.0,0.7722540969311854,0.5155986604958448,0.5439337447516451,0.8947824678034603,0.5638844919023194,0.25461782244279324
728,amplify_bal + iamp-ca2l + lstm,0.24171111000816992,0.23620156975482026,0.030169744097222173,727.0,723.28,0.0,0.7762230003073047,0.5551882044866817,0.5738823631210958,0.8764745460800633,0.5647641041674903,0.2897243214309535
729,iamp-ca2l + macrel + pepnet_fast,0.23810535983251635,0.23071554401670752,0.038815954717626666,729.0,727.74,0.0,0.7922051746350478,0.6113753402418927,0.6710188152391515,0.7793269961392936,0.6272271321483375,0.4530177959929186
730,C_AMPs-predict + iamp-ca2l + lstm,0.23661503765216502,0.2310866883148693,0.041466451118259834,730.0,728.02,0.0,0.7823093547076946,0.5696719721409164,0.6188141314054036,0.8240376336092465,0.5778098472220488,0.2996845148537833
731,apin + HMD-AMP + iamp-ca2l,0.23474669609681373,0.23269531952434636,0.11017784414675247,731.0,720.8,0.0,0.7436213116651542,0.5553962065409438,0.5943399940898307,0.8468139718370497,0.43633210762252267,0.21900929088304108
732,apin + C_AMPs-predict + iamp-ca2l,0.23216370578227125,0.22480875646482848,0.07175645480341092,735.0,730.9,0.0,0.7985966509281245,0.5678864704881209,0.6335107554262732,0.7936481904341021,0.6201266833804318,0.28833771469874003
733,ai4amp + AMPsorter + iamp-ca2l,0.2317804813521242,0.23559959926993465,0.023434136271446054,729.5,723.22,0.0,0.7719250665539062,0.5803266177232378,0.6487938473774769,0.768668200214818,0.5219895487148453,0.34813575171739564
734,ascan2 + iamp-ca2l + macrel,0.22922982391237745,0.21395492208729575,0.1521167071706495,736.0,725.58,0.0,0.7162563688238187,0.5405247396295788,0.5914274140374882,0.7972411181642206,0.41576361327773415,0.23775181086978892
735,ai4amp + HMD-AMP + iamp-ca2l,0.22887185774407678,0.22683488544714053,0.08266421054432188,735.0,728.88,0.0,0.74358405416702,0.5667681242145539,0.6188339380534487,0.8114936973970007,0.43221981438328916,0.26514919623541205
